upc,match_name,sim_upc,sim_name
489701543769,,4897010101119,Hyundai Mini Recordable 80 Mm Dvd-r 1.4gb + 30 Min + 1-4x (5 Pack)
489701543769,,4897010101355,Hyundai 8cm Dvd-r 25 Pack New/sealed 1.4gb 30 Minute Video
489701543769,,4897010109047,Datawrite Voyager 2gb Usb Pen Drive
489701543769,,4897010109580,256mb Mmc Mobile Multimedia Card With Adapter In Retail Packaging
489701543769,,4897010170108,LiteXpress LX202701 Liberty 102 Headlamp with 7 Nichia LED
489701543769,,4897010170238,Litexpress Lx500105 View 100 Torch With 1 Nichia Led Stretchlight
489701543769,,4897010170979,Litexpress Lx209101 Liberty 105 Head Light With 1 Nichia Led
489701543769,,4897010172386,Litexpress Lx212076 Liberty 111 Head Light with 1 Cree High Performance LED and 
489701543769,,4897010172416,Litexpress LXL205001 Liberty 113 Headlamp with Luxeon High Performance LED
489701543769,,4897010172461,LiteXpress LXL901006 Camp 103 Lantern Lights with 1 CREE High Performance LED an
